"SourceFile","Frame","Time","C7_to_A","C7_to_B","S2_to_A","S2_to_B","TrialNum","Mean_to_A_frame","Mean_to_B_frame"
"P2_Trial38.csv",1,0,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",2,0.01,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",3,0.02,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",4,0.03,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",5,0.04,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",6,0.05,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",7,0.06,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",8,0.07,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",9,0.08,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",10,0.09,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",11,0.1,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",12,0.11,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",13,0.12,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",14,0.13,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",15,0.14,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",16,0.15,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",17,0.16,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",18,0.17,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",19,0.18,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",20,0.19,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",21,0.2,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",22,0.21,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",23,0.22,NA,NA,NA,NA,38,NA,NA
"P2_Trial38.csv",24,0.23,NA,NA,NA,NA,38,NA,NA
